,Address,Result,zksync_score,zksync_num_transactions,zksync_first_funder,zksync_first_funder_amount,zksync_first_funder_timestamp,ethereum_activity_score,ethereum_activity_num_transactions,ethereum_activity_first_funder,ethereum_activity_first_funder_amount,ethereum_activity_first_funder_timestamp,optimism_score,optimism_num_transactions,optimism_first_funder,optimism_first_funder_amount,optimism_first_funder_timestamp,polygon_score,polygon_num_transactions,polygon_first_funder,polygon_first_funder_amount,polygon_first_funder_timestamp,arbitrum_score,arbitrum_num_transactions,arbitrum_first_funder,arbitrum_first_funder_amount,arbitrum_first_funder_timestamp,aggregate_score,aggregate_num_transactions,aggregate_first_funder,aggregate_first_funder_amount,aggregate_first_funder_timestamp,L2_transactions,total_transactions
913,0x43601Fa8A032974A0f558F5bD3AFE6865Ae13A76,"{'models': {'zksync': {'score': 99, 'num_transactions': 281, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 28, 'num_transactions': 577, 'first_funder': '0x0dc1f6178f72aea86fabb0e246ebba05a051c8dd', 'first_funder_amount': 0.84, 'first_funder_timestamp': '2021-08-15 23:20:23+00:00'}, 'optimism': {'score': 3, 'num_transactions': 886, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 44, 'num_transactions': 1901, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 1393, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 15, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,281,,0.0,,28,577,0x0dc1f6178f72aea86fabb0e246ebba05a051c8dd,0.84,2021-08-15 23:20:23+00:00,3,886,,0.0,,44,1901,,0.0,,3,1393,,0.0,,15.0,0,,0.0,,4461,5038
914,0x4368dfEE0ce9A85EC687A1abf2CCF1B00500a9F6,"{'models': {'zksync': {'score': 99, 'num_transactions': 425, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 2, 'num_transactions': 78, 'first_funder': '0xdfd5293d8e347dfe59e90efd55b2956a1343963d', 'first_funder_amount': 0.3565, 'first_funder_timestamp': '2021-08-20 11:51:26+00:00'}, 'optimism': {'score': 1, 'num_transactions': 799, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 3, 'num_transactions': 1582, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 1574, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,425,,0.0,,2,78,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0.3565,2021-08-20 11:51:26+00:00,1,799,,0.0,,3,1582,,0.0,,2,1574,,0.0,,3.0,0,,0.0,,4380,4458
915,0x436cAB9c516c4ea1e71acb3F344509465503633D,"{'models': {'zksync': {'score': 97, 'num_transactions': 520, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 2, 'num_transactions': 230, 'first_funder': '0x4976a4a02f38326660d17bf34b431dc6e2eb2327', 'first_funder_amount': 0.01242471, 'first_funder_timestamp': '2023-02-24 09:36:47+00:00'}, 'optimism': {'score': 10, 'num_transactions': 414, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 1238, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 684, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 22, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,520,,0.0,,2,230,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0.01242471,2023-02-24 09:36:47+00:00,10,414,,0.0,,1,1238,,0.0,,4,684,,0.0,,22.0,0,,0.0,,2856,3086
916,0x436f2DB8265B7ecF6b2b51A370F2992b18eb521F,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,4,,0.0,,,0,,0.0,,4,4
917,0x4373620F9d941E18372319A7B53D54F3c4d7812d,"{'models': {'zksync': {'score': 96, 'num_transactions': 1164, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 99, 'num_transactions': 362, 'first_funder': '0x03104c9661f97a1a882a797964f46d968d518126', 'first_funder_amount': 1.0, 'first_funder_timestamp': '2022-06-21 22:29:29+00:00'}, 'optimism': {'score': 5, 'num_transactions': 1546, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1968, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 40, 'num_transactions': 1829, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,1164,,0.0,,99,362,0x03104c9661f97a1a882a797964f46d968d518126,1.0,2022-06-21 22:29:29+00:00,5,1546,,0.0,,0,1968,,0.0,,40,1829,,0.0,,3.0,0,,0.0,,6507,6869
918,0x438f57868F7499054F392A8676ceB8dBEeD6D433,"{'models': {'zksync': {'score': 98, 'num_transactions': 918, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 240, 'first_funder': '0x44675135345a24140f3e3516d0d2a3501d4dca99', 'first_funder_amount': 3.1249174371123e-05, 'first_funder_timestamp': '2022-11-12 06:08:11+00:00'}, 'optimism': {'score': 1, 'num_transactions': 832, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 1964, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 972, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 4, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,918,,0.0,,0,240,0x44675135345a24140f3e3516d0d2a3501d4dca99,3.1249174371123e-05,2022-11-12 06:08:11+00:00,1,832,,0.0,,1,1964,,0.0,,1,972,,0.0,,4.0,0,,0.0,,4686,4926
919,0x439Edffd4cc312427f5F5cC10F377ABa9839c7f0,"{'models': {'zksync': {'score': 61, 'num_transactions': 33, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 45, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.02714898, 'first_funder_timestamp': '2022-01-12 14:02:11+00:00'}, 'optimism': {'score': 59, 'num_transactions': 50, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 591, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 45, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 27, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",61,33,,0.0,,1,45,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.02714898,2022-01-12 14:02:11+00:00,59,50,,0.0,,1,591,,0.0,,2,45,,0.0,,27.0,0,,0.0,,719,764
920,0x43AcaCeAf0C38aFA157DB922223c31d2C28d737D,"{'models': {'zksync': {'score': 98, 'num_transactions': 165, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 17, 'first_funder': '0xdfd5293d8e347dfe59e90efd55b2956a1343963d', 'first_funder_amount': 0.12457231, 'first_funder_timestamp': '2023-09-11 01:06:47+00:00'}, 'optimism': {'score': 3, 'num_transactions': 316, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 255, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 160, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,165,,0.0,,0,17,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0.12457231,2023-09-11 01:06:47+00:00,3,316,,0.0,,2,255,,0.0,,0,160,,0.0,,2.0,0,,0.0,,896,913
921,0x43B60C4039a9213DE3cfb28e657FfC680500aA6E,"{'models': {'zksync': {'score': 99, 'num_transactions': 170, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 9, 'first_funder': '0x21a31ee1afc51d94c2efccaa2092ad1028285549', 'first_funder_amount': 0.09667618, 'first_funder_timestamp': '2023-09-07 03:44:35+00:00'}, 'optimism': {'score': 1, 'num_transactions': 264, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 305, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 194, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,170,,0.0,,1,9,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0.09667618,2023-09-07 03:44:35+00:00,1,264,,0.0,,1,305,,0.0,,2,194,,0.0,,1.0,0,,0.0,,933,942
922,0x43bD14dbeb46376832c5220563c94cCE573a83Be,"{'models': {'zksync': {'score': 99, 'num_transactions': 641, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 92, 'num_transactions': 717, 'first_funder': '0x708396f17127c42383e3b9014072679b2f60b82f', 'first_funder_amount': 0.012, 'first_funder_timestamp': '2021-03-28 18:36:39+00:00'}, 'optimism': {'score': 1, 'num_transactions': 805, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 56, 'num_transactions': 1978, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 1532, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 23, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,641,,0.0,,92,717,0x708396f17127c42383e3b9014072679b2f60b82f,0.012,2021-03-28 18:36:39+00:00,1,805,,0.0,,56,1978,,0.0,,4,1532,,0.0,,23.0,0,,0.0,,4956,5673
923,0x43CC5F33bB7dE3E8e0568b63C009CE47392C9EdC,"{'models': {'zksync': {'score': 98, 'num_transactions': 874, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 100, 'num_transactions': 1859, 'first_funder': '0x56eddb7aa87536c09ccc2793473599fd21a8b17f', 'first_funder_amount': 0.05137208, 'first_funder_timestamp': '2021-08-27 13:26:21+00:00'}, 'optimism': {'score': 9, 'num_transactions': 1818, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 21, 'num_transactions': 1941, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 40, 'num_transactions': 1722, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 18, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,874,,0.0,,100,1859,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0.05137208,2021-08-27 13:26:21+00:00,9,1818,,0.0,,21,1941,,0.0,,40,1722,,0.0,,18.0,0,,0.0,,6355,8214
924,0x43cd629930143d1BAe6D44c957d3257bBbB64dE0,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 18, 'num_transactions': 162, 'first_funder': '0x2de25af1eeedaaa9839e1b9865051aa960ee7ec0', 'first_funder_amount': 0.3, 'first_funder_timestamp': '2022-04-30 05:53:32+00:00'}, 'optimism': {'score': 69, 'num_transactions': 29, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 496, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 88, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 20, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,18,162,0x2de25af1eeedaaa9839e1b9865051aa960ee7ec0,0.3,2022-04-30 05:53:32+00:00,69,29,,0.0,,0,496,,0.0,,3,88,,0.0,,20.0,0,,0.0,,613,775
925,0x43e5E029ebCe926a1601423B1B006F905b70f95f,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,0,4,,0.0,,,0,,0.0,,5,5
926,0x43Ef1AF2b1433A39854485bF10c200eb541725Ca,"{'models': {'zksync': {'score': 100, 'num_transactions': 374, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 5, 'num_transactions': 229, 'first_funder': '0xbc90fd53cab778bf9b0b718dded532dd40affaca', 'first_funder_amount': 0.006, 'first_funder_timestamp': '2022-05-17 21:55:37+00:00'}, 'optimism': {'score': 1, 'num_transactions': 507, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 24, 'num_transactions': 1785, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 621, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,374,,0.0,,5,229,0xbc90fd53cab778bf9b0b718dded532dd40affaca,0.006,2022-05-17 21:55:37+00:00,1,507,,0.0,,24,1785,,0.0,,1,621,,0.0,,1.0,0,,0.0,,3287,3516
927,0x441583ECCa6afF6ed413655A0e0CE5264E2c3E7f,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 51, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.00231975, 'first_funder_timestamp': '2021-12-31 12:51:10+00:00'}, 'optimism': {'score': 12, 'num_transactions': 19, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 492, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 40, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,51,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.00231975,2021-12-31 12:51:10+00:00,12,19,,0.0,,1,492,,0.0,,2,40,,0.0,,3.0,0,,0.0,,551,602
928,0x4417C3Ff06938Ab7a49e80842df020EAD97E1371,"{'models': {'zksync': {'score': 97, 'num_transactions': 723, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 1624, 'first_funder': '0xd05b27f8bbf5f40b12f761b953bb3dd6721e8f2e', 'first_funder_amount': 0.20160861, 'first_funder_timestamp': '2017-12-13 08:36:16+00:00'}, 'optimism': {'score': 14, 'num_transactions': 1005, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1823, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 1926, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 12, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,723,,0.0,,0,1624,0xd05b27f8bbf5f40b12f761b953bb3dd6721e8f2e,0.20160861,2017-12-13 08:36:16+00:00,14,1005,,0.0,,0,1823,,0.0,,3,1926,,0.0,,12.0,0,,0.0,,5477,7101
929,0x44183837B72027F5AeD2d3a69193e684A27266A1,"{'models': {'zksync': {'score': 94, 'num_transactions': 30, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 99, 'first_funder': '0xb5198d687cef4016aca1e52334b4b04a1476a37e', 'first_funder_amount': 0.00038270446664482, 'first_funder_timestamp': '2023-04-15 11:04:23+00:00'}, 'optimism': {'score': 99, 'num_transactions': 39, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 3, 'num_transactions': 1933, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 278, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 76, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",94,30,,0.0,,0,99,0xb5198d687cef4016aca1e52334b4b04a1476a37e,0.00038270446664482,2023-04-15 11:04:23+00:00,99,39,,0.0,,3,1933,,0.0,,1,278,,0.0,,76.0,0,,0.0,,2280,2379
930,0x441dE1F2BdaA19d6Ff7a8Ac0A61e3675825703C2,"{'models': {'zksync': {'score': 98, 'num_transactions': 953, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 86, 'first_funder': '0x7f9c15136901e3088996363ef4be3e590dc87567', 'first_funder_amount': 0.000555036105857504, 'first_funder_timestamp': '2022-12-14 02:23:11+00:00'}, 'optimism': {'score': 8, 'num_transactions': 347, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 377, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 161, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,953,,0.0,,0,86,0x7f9c15136901e3088996363ef4be3e590dc87567,0.000555036105857504,2022-12-14 02:23:11+00:00,8,347,,0.0,,0,377,,0.0,,1,161,,0.0,,3.0,0,,0.0,,1838,1924
931,0x441e39C498a2d06A9d6631ec7e25F4376a5B0De9,"{'models': {'zksync': {'score': 96, 'num_transactions': 582, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 69, 'num_transactions': 109, 'first_funder': '0xb1b86cc078870a9c0f998f7c24dc27ac3dd46cf1', 'first_funder_amount': 0.02, 'first_funder_timestamp': '2023-01-03 15:09:59+00:00'}, 'optimism': {'score': 33, 'num_transactions': 797, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 1622, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 15, 'num_transactions': 1634, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 9, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,582,,0.0,,69,109,0xb1b86cc078870a9c0f998f7c24dc27ac3dd46cf1,0.02,2023-01-03 15:09:59+00:00,33,797,,0.0,,1,1622,,0.0,,15,1634,,0.0,,9.0,0,,0.0,,4635,4744
932,0x4431d779D007414d74daB6f40690D923a7b05069,"{'models': {'zksync': {'score': 98, 'num_transactions': 446, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 9, 'num_transactions': 371, 'first_funder': '0x6aff876883eb5a395a42d3d94b23f31fe6017bfd', 'first_funder_amount': 0.002, 'first_funder_timestamp': '2022-10-12 09:33:47+00:00'}, 'optimism': {'score': 0, 'num_transactions': 691, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 1831, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 1449, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,446,,0.0,,9,371,0x6aff876883eb5a395a42d3d94b23f31fe6017bfd,0.002,2022-10-12 09:33:47+00:00,0,691,,0.0,,1,1831,,0.0,,1,1449,,0.0,,2.0,0,,0.0,,4417,4788
